storecode,storename,cityName,districtName,address,starttime,endtime,lat,lng
,肯德基(南岭店),深圳,龙岗区,南湾街道南岭村万家乐百货一楼,,,22.611455,114.150999
,肯德基(观澜湖店),深圳,龙华区,观澜湖新城商业一层(观澜湖地铁站C2口步行100米),,,22.722191,114.076235
,肯德基(坭岗店),深圳,罗湖区,坭岗村新佳泰服装市场二楼肯德基,,,22.566073,114.098642
,肯德基(现代城店),深圳,南山区,创业路现代城华庭东林教育一楼,,,22.516662,113.924903
,肯德基(万象新园店),深圳,南山区,滨海大道万象新园岁宝百货D座一楼,,,22.523651,113.926762
,肯德基(世界之窗店),深圳,南山区,世界之窗前广场西侧一二楼,,,22.535591,113.974593
,肯德基(新湖店),深圳,宝安区,新安街道海裕社区泰华·君逸世家罗田路18-13号,,,22.561188,113.881299
,肯德基(应人石店),深圳,宝安区,应人石社区天宝路南海广场1层,,,22.646225,113.924225
,肯德基(华南城店),深圳,龙岗区,华南大道1号华南国际皮革皮具原铺料物流区二期华南发展中心1层106-107号,,,22.676691,114.124585
,肯德基(合正置地大厦餐厅),深圳,福田区,香蜜湖侨香路以北安托山六路以西合正置地大厦1栋一层东侧裙楼103号商铺,,,22.544627,114.007766
,肯德基(佳兆业中心店),深圳,福田区,上步南路东南园路北佳兆业中心601第一层103号商铺,,,22.538959,114.09705
,肯德基(八号仓店),深圳,龙华区,民康路1号奥特莱斯8号仓,,,22.618422,114.0551
,肯德基(桃源村店),深圳,南山区,桃源村三期裙楼岁宝百货商场1楼(桃源村东站),,,22.557882,113.984416
,肯德基(水贝地铁站店),深圳,罗湖区,布心路3008号IBC MALLB1层,,,22.574578,114.124232
,肯德基(东园店),深圳,福田区,东园路台湾花园一楼东(红岭南地铁站C口步行330米),,,22.53735,114.102936
,肯德基(科兴二店),深圳,南山区,科技园中区科苑路15号科兴科学园G层CG17b号铺,,,22.547154,113.942483
,肯德基(水贝店),深圳,罗湖区,水贝一路与贝丽北路交汇处东北角金展珠宝广场首层及夹层,,,22.569674,114.127361
,肯德基(星河COCO CITY店),深圳,龙华区,民治龙华星河COCO City商场L1C-032号商铺,,,22.602367,114.046296
,肯德基(缤纷店),深圳,宝安区,西乡街道臣田工业区宝民二路与宝田一路交汇处缤纷时代购物广场一、二层,,,22.592221,113.874532
,肯德基(富通城店),深圳,宝安区,兴业路与悦和路交汇处七巧国一楼肯德基,,,22.56872,113.856939
,肯德基(金海路店),深圳,宝安区,西乡街道劳动社区松茂御龙湾同学都荟一层,,,22.573349,113.854403
,肯德基(德弘天下店),深圳,罗湖区,田贝三路德弘天下一层(洪湖地铁站C2口步行430米),,,22.561845,114.124055
,肯德基(东门中店),深圳,罗湖区,东门中路南海中心一层(晒布地铁站D3口旁),,,22.54833,114.12194
,肯德基(长岭陂店),深圳,南山区,留仙大道长源京基御领公馆2栋半地下215号商铺,,,22.597333,114.011406
,肯德基(万科云城店),深圳,南山区,留新一路万科云城云街1期60-61号九龙巴士对面,,,22.574022,113.942162
,肯德基(德政路店),深圳,宝安区,汇邦中心A区1F层1039-1040号商铺,,,22.692275,113.970794
,肯德基(深铁懿府),深圳,南山区,沙河街道高发社区深云路东面深安路南面睿印里G层S001号,,,22.552525,113.990225
,肯德基(天安云谷店),深圳,龙岗区,坂田街道天安云谷二期4栋101号商铺,,,22.661078,114.068862
,肯德基(龙华益田假日店),深圳,龙华区,清湖地铁站D口幸福城商业大厦首层,,,22.662638,114.036422
,肯德基(印力中心店),深圳,福田区,香蜜湖街道竹园社区农林路69号印力中心B1,,,22.544962,114.011664
,肯德基(陶润懿峰店),深圳,龙华区,龙华大道3-4号,,,22.686868,114.049182
,肯德基(水径店),深圳,龙岗区,吉华街道吉华路266号下水径华润万家一楼,,,22.617838,114.110316
,肯德基(东湖店),深圳,罗湖区,东湖路彩世界家园华润万方超首层,,,22.57777,114.142984
,肯德基(深业东岭店),深圳,罗湖区,黄贝岭深业东岭7栋(星巴克楼上),,,22.547749,114.138534
,肯德基(华侨城创意园餐厅),深圳,南山区,沙河街道香山街社区文昌南街2号东部工业区B1栋一单元104D,,,22.538802,113.993961
,肯德基(尚都店),深圳,宝安区,新湖路尚都花园1栋1楼1D01,,,22.557688,113.884944
,肯德基(浪荣路店),深圳,龙华区,大浪街道浪荣路大浪万联购物广场F1层,,,22.692848,113.991953
,肯德基(黄金台店),深圳,宝安区,前进路34天虹商场宝安前进店F1层,,,22.578172,113.894035
,肯德基(卓越后海店),深圳,南山区,南山街道海德三道卓越后海中心103号铺,,,22.518756,113.943015
,肯德基(宝能太古城店),深圳,南山区,中心路(湾段)2199号宝能太古城花园购物中心南区负一层SB103,,,22.499399,113.938534
,肯德基(金鸡路店),深圳,南山区,金鸡路1号田厦翡翠明珠裙楼,,,22.534164,113.922964
,肯德基(瑧湾汇店),深圳,南山区,白石三道与深湾二路交汇处深湾睿云中心深圳湾睿印RAIL INB1层,,,22.523748,113.970495
,肯德基(润月广场餐厅),深圳,罗湖区,乐园路与湖贝路交叉口润月广场商业裙楼(湖贝里)2-22号铺,,,22.546843,114.128805
,肯德基(K11餐厅),深圳,南山区,蛇口DY04-01地块深圳市太子湾新世界文化购物坊(大厦)(负一)层(B125)号商铺,,,22.473025,113.912125
,肯德基(前进店),深圳,宝安区,前进路宝城10区新安街道办泰华商业城首层,,,22.568432,113.904241
,肯德基(湾区书城餐厅),深圳,宝安区,湾区书城(湾区之眼)南B127号商铺,,,22.54694,113.884153
,肯德基(裕安店),深圳,宝安区,新安街道裕安一路融景园1栋商场,,,22.563133,113.889767
,肯德基(华旺店),深圳,龙华区,大浪街道同胜社区华旺路富裕工业园内第3栋1层c118-125号,,,22.673981,113.993404
,肯德基(宝华路店),深圳,宝安区,新安街道兴华一路与海秀路交汇处中兴酒店大厦商业配套裙楼商铺一层L1-10A,,,22.550098,113.887414
,肯德基(万骏店),深圳,宝安区,新安街道宝兴路21号西侧万骏经贸大厦1层商铺112号117号,,,22.548949,113.880549
,肯德基(粤美特店),深圳,南山区,高新南七道1号粤美特大厦一楼,,,22.533703,113.953631
,肯德基(湾畔店),深圳,南山区,白石州沙河街湾畔花园一二楼,,,22.540315,113.968305
,肯德基(信义逸翠园店),深圳,龙岗区,布吉街道百鸽路逸翠园D27-28及D-08,,,22.593254,114.124614
,肯德基(溪山美地店),深圳,龙华区,民治街道民乐社区溪山美地一期11栋商业一层06号商铺,,,22.601564,114.055578
,肯德基(西丽宝能城店),深圳,南山区,桃源街道福光社区留仙大道3288号(塘朗地铁站D口旁)宝能环球汇(西丽店)B1层B1053-C,,,22.591499,113.999444
,肯德基(深康村店),深圳,福田区,侨城东路与友邻路交汇处深康村2-3栋1号A座配套商业项目一楼12 35号铺位,,,22.546107,113.99793
,肯德基(鼎新店),深圳,南山区,沙河西路与留仙大道交汇处鼎新大厦A座1-2层,,,22.581108,113.95388
,肯德基(深圳湾体育中心店),深圳,南山区,科苑南路深圳湾体育中心南门1层,,,22.517285,113.949365
,肯德基(新深圳北站高铁店),深圳,龙华区,民治街道民塘路深圳北站高铁候车厅内,,,22.609821,114.030716
,肯德基(科兴一店),深圳,南山区,科苑北路与文华路交叉口西140米,,,22.548099,113.94384
,肯德基(如意店),深圳,宝安区,石岩大道10号佳华商场F1,,,22.676754,113.93928
,肯德基(双拥店),深圳,龙岗区,双拥街136号天和百货平湖店F1层,,,22.69884,114.133812
,肯德基(松柏店),深圳,龙岗区,横岗街道龙岗大道5008号Hone商场1层1-2层,,,22.646027,114.207792
,肯德基(观澜店),深圳,龙华区,观澜大道吉盛酒店民乐福购物广场1层,,,22.716083,114.055514
,肯德基(石岩星城店),深圳,宝安区,宝石东路209号星城购物中心F1,,,22.68028,113.947987
,肯德基(大益汇港城店),深圳,宝安区,西乡街道西乡大道西侧大益广场1栋免税商场01021F003号商铺,,,22.580348,113.869458
,肯德基(御景东方店),深圳,南山区,深圳湾二路与白石路交汇处御景东方花园群楼123 L1-04号,,,22.530862,113.968483
,肯德基(康泰大厦店),深圳,南山区,科发路222号康泰集团大厦一层,,,22.543436,113.949175
,肯德基(蘅芳科技大厦店),深圳,宝安区,新湖路4008号(西乡地铁站B口步行90米),,,22.57657,113.86268
,肯德基(招商智慧城店),深圳,光明区,光明区观光路招商局光明科技园B2栋一层112号,,,22.735988,113.947739
,肯德基(固戍店),深圳,宝安区,西乡街道固戍社区固戍一路281号,,,22.597507,113.849981
,肯德基(文博宫店),深圳,龙岗区,布吉街道文博宫9-141号L1号商铺,,,22.605725,114.103982
,肯德基(锦绣江南店),深圳,龙华区,龙华街道梅龙路锦绣江南2栋首层1057号商铺,,,22.637125,114.031459
,肯德基(深盐路店),深圳,盐田区,深圳市公安局盐田分局东南侧100米,,,22.560428,114.245071
,肯德基(金稻田店),深圳,罗湖区,金稻田路清水河综合市场1层,,,22.584143,114.119486
,肯德基(布吉老街店),深圳,龙岗区,布吉街道布吉路83号1-2层,,,22.599854,114.116795
,肯德基(龙华山姆店),深圳,龙华区,龙华街道梅龙大道与东环一路交汇处龙华山姆1F,,,22.645899,114.036211
,肯德基(百仕达店),深圳,罗湖区,太宁路38号永旺2层,,,22.56895,114.138477
,肯德基(章阁店),深圳,龙华区,章阁路,,,22.743787,114.01872
,肯德基(华强科创店),深圳,福田区,北环大道6018号华强创领寓·福田臻享店,,,22.563026,114.047486
,肯德基(缙华府餐厅),深圳,龙岗区,坂田街道杨美社区宏扬路2号信城缙华府项目03栋01层112号113号商铺,,,22.626355,114.085831
,肯德基(海风广场kcoffeetruck),深圳,南山区,深圳湾公园海风广场,,,22.521276,113.991734
,肯德基(白金假日店),深圳,宝安区,西乡街道海城路白金假日商业广场人人乐首层,,,22.567435,113.869172
,肯德基(东方城店),深圳,宝安区,西乡圣淘沙骏园11号楼东方城购物广场首层,,,22.573915,113.863983
,肯德基(宝石店),深圳,宝安区,宝石南路78号宏发大世界购物广场F2,,,22.675242,113.930301
,肯德基(观光路店),深圳,龙华区,福城街道大水坑社区南通邦广场首层,,,22.732636,114.011346
,肯德基(深科技城C座店),深圳,福田区,彩田路7006号深科技一期C座裙楼商业01层02户A单位,,,22.563516,114.068603
,肯德基(华强中航城君尚店),深圳,福田区,振华路中航苑鼎诚大厦裙楼第1层第101号之第1051号店铺,,,22.543025,114.083575
,肯德基(三围店),深圳,宝安区,三围工业路7号万众百货协会大厦A北F1层,,,22.611996,113.84507
,肯德基(黄田店),深圳,宝安区,西乡街道黄田村长园路28号昌宏百货一层,,,22.62762,113.847279
,肯德基(永新汇店),深圳,南山区,东滨路4078号永新汇一层,,,22.508933,113.919222
,肯德基(中科大厦),深圳,南山区,中科研发园三号楼高新南一道11-9号,,,22.53801,113.956629
,肯德基(前海恒裕店),深圳,南山区,前海深港合作区恒裕前海金融中心一层T3L1-09aB01商铺,,,22.532164,113.893927
,肯德基(深圳招商·蛇口邮轮母港店),深圳,南山区,海运路1号深圳蛇口邮轮中心1层,,,22.468872,113.91344
,肯德基(龙华天虹购物中心店),深圳,龙华区,民治街道大岭社区龙华人民路2020号天虹购物中心(龙华店)B1层,,,22.627167,114.021131
,肯德基(龙翔店),深圳,龙岗区,龙翔大道世贸中心华润万家1楼,,,22.717674,114.246843
,肯德基(吉祥店),深圳,龙岗区,龙岗中心城清林东路与吉祥路交汇处中心城愉园新苑1层A016-A019商铺,,,22.720213,114.237921
,肯德基(西丽益田店),深圳,南山区,留仙大道益田·假日里L1-7-1L2-2号商铺,,,22.582782,113.964692
,肯德基(光明龙光广场店),深圳,光明区,凤凰街道凤凰城地铁站A出口光明蓝鲸世界L1层,,,22.745948,113.935019
,肯德基(汇城茗院),深圳,南山区,西丽汇城茗院2栋二单元106-107号商铺,,,22.592678,113.963136
,肯德基(深圳大悦城餐厅),深圳,宝安区,新安街道创业二路与前进一路交汇处大悦城L2肯德基,,,22.569017,113.902719
,肯德基(科联路店),深圳,光明区,玉塘街道田寮社区光侨路高科科技园第1栋101号,,,22.724175,113.913875
,肯德基(兴围店),深圳,宝安区,福永街道兴围社区兴围大道深鹏百货首层,,,22.637565,113.831642
,肯德基(南山智谷),深圳,南山区,南山智谷产业园B栋01层103号,,,22.570225,113.953675
,肯德基(梦中心店),深圳,龙岗区,仁恒梦中心负一楼(愉园地铁站C口步行410米),,,22.729791,114.224199
,肯德基(龙城店),深圳,龙岗区,东方明珠城(茶都)华润万家一层,,,22.718993,114.25409
,肯德基(宝山时代大厦餐厅),深圳,龙华区,民治街道龙华大道与民旺路交汇处东北侧宝山时代大厦L1-08号商铺,,,22.622499,114.032941
,肯德基(吉祥里店),深圳,龙岗区,白灰围一路吉祥里128号1F-15号铺,,,22.722465,114.22122
,肯德基(政丰店),深圳,宝安区,福永街道德丰路北侧龙腾市场1层H区,,,22.672059,113.820825
,肯德基(乐城店),深圳,龙岗区,坳牌路与龙岗大道交叉口西北60米,,,22.674694,114.224151
,肯德基(油松餐厅店),深圳,龙华区,龙华街道东环一路与油松路交汇处家和福百货1层,,,22.643483,114.045062
,肯德基(坂田万科广场餐厅),深圳,龙岗区,坂田街道杨美社区东坡路3号万致天地商业中心1栋B1-27,,,22.62825,114.069275
,肯德基(化工大厦K咖啡小馆),深圳,罗湖区,化工大厦东一层,,,22.567714,114.129541
,肯德基(龙华壹方里店),深圳,龙华区,民治街道壹方里L1层017号商铺,,,22.616823,114.031244
,肯德基(宝龙店),深圳,龙岗区,龙岗街道宝龙工业区宏佰百货首层南侧,,,22.68905,114.278092
,肯德基(福永店),深圳,宝安区,宝安区福永怀德万象汇A馆B201,,,22.668446,113.81893
,肯德基(怀德公元店),深圳,宝安区,福永街道福永汽车站南侧怀德益田假日天地首层肯德基,,,22.669019,113.827675
,肯德基(缙山府餐厅),深圳,罗湖区,清水河街道缙山府一期1栋104-105商铺,,,22.567439,114.090838
,肯德基(布吉文体中心餐厅),深圳,龙岗区,布吉街道文景社区政清路6号文体中心1-15,,,22.609918,114.12758
,肯德基(星都豪庭店),深圳,龙岗区,布吉街道大芬社区星都豪庭地下室01层14、15号商铺及后区,,,22.612319,114.13789
,肯德基(福源花园店),深圳,福田区,槟榔道福源花园底南8商铺及底南9(B9-3部分)商铺,,,22.508135,114.053153
,肯德基(观山盛苑餐厅),深圳,罗湖区,金稻田路1082号1086号观山盛苑1栋半地下409部分,,,22.586392,114.131025
,肯德基(红山6979店),深圳,龙华区,民治街道红山六九七九L1层11栋-184座,,,22.621458,114.025011
,肯德基(江南时代广场店),深圳,龙岗区,坂雪岗大道4033号江南时代广场G层G1-03号商铺,,,22.65588,114.070252
,肯德基(新华为店),深圳,龙岗区,坂田街道华为老科研中心14号铺位F区F2座一楼食堂,,,22.655278,114.059813
,肯德基(金鹏大厦店),深圳,龙华区,人民路252号金鹏大厦首层,,,22.653262,114.023419
,肯德基(宝龙比亚迪店),深圳,龙岗区,宝坪路1号宝龙工业园生活区辅助用房西侧,,,22.679576,114.274281
,肯德基(清丽路店),深圳,龙华区,坂田街道清湖工业区宝能科技园南区一期B区B1栋宝能·桦穗数创云城101-03商铺,,,22.671884,114.065237
,肯德基(天安云谷二店),深圳,龙岗区,坂田街道雪岗北路天安云谷11栋下沉商业步行街,,,22.65902,114.065982
,肯德基(和平大润发店),深圳,龙华区,龙华街道和平东路大润发购物广场首层,,,22.657228,114.031308
,肯德基(中海信店),深圳,龙岗区,吉华街道甘李二路11号中海信创新产业城18栋2-105,,,22.649425,114.118025
,肯德基(中粮创邑店),深圳,宝安区,新安街道洪浪社区20区中粮大悦创邑031A栋,,,22.568114,113.913998
,肯德基(流塘阳光店),深圳,宝安区,西乡街道流塘阳光花园2栋半地下104号商铺,,,22.582525,113.889875
,肯德基(深圳宝安国际机场店),深圳,宝安区,宝安国际机场T3航站楼二楼到达层,,,22.624974,113.813641
,肯德基(信义领御店),深圳,宝安区,新安街道信义领御研发中心B栋101商铺,,,22.5772,113.919798
,肯德基(蛇口老街店),深圳,南山区,海滨社区联合工业村B栋1F-J01-J02-01-02号铺,,,22.487469,113.924801
,肯德基(上东湾店),深圳,盐田区,沙头角深沙路与沙盐路交汇处上东湾首层(沙头角口岸对面),,,22.549708,114.229235
,肯德基(锦花店),深圳,宝安区,西乡街道锦花路天骄荟首层,,,22.58635,113.892448
,肯德基(融悦山居店),深圳,龙岗区,平湖街道惠华路与中环大道交汇处融悦世方里购物中心第一层L-08B商铺,,,22.701725,114.107375
,肯德基(星河ICO 店),深圳,龙华区,东环二路8号龙华星河ICO商场1层,,,22.656108,114.03677
,肯德基(星光店),深圳,龙岗区,南湾街道龙岗大道东部英郡假日广场二层F2-,,,22.618772,114.149853
,肯德基(汇海广场店),深圳,龙华区,龙华街道三联社区创业路19号弓村新城商业中心(汇海广场)B座一层B111-B112商铺,,,22.657729,114.027705
,肯德基(壹海城店),深圳,盐田区,沙头角壹海城L2(海山地铁站A1口步行310米),,,22.552174,114.238553
,肯德基(麒麟店),深圳,南山区,艺园路东缤纷年华小区裙楼一层,,,22.542786,113.92806
,肯德基(新鸿洲店),深圳,南山区,深南大道与南新路口交汇处鸿洲新都首层,,,22.539676,113.91999
,肯德基(清泉路店),深圳,龙华区,龙华街道玉翠社区清泉路184号良基智汇大厦112-113,,,22.671463,114.02886
,肯德基(南联DT店),深圳,龙岗区,龙岗大道(龙岗段)南联地铁站A1口左边10米,,,22.721737,114.266028
,肯德基(盛荟城餐厅),深圳,龙华区,大浪街道龙澜大道与大浪南路交汇处西北侧盛荟城朗悦坊1栋116-117-118 130号,,,22.674325,114.012525
,肯德基(欢乐港湾店),深圳,宝安区,海天路与宝华路交叉口华侨城欢乐港湾东岸L2层L2-019号商铺,,,22.542378,113.887921
,肯德基(慢城店),深圳,龙岗区,布吉科技园路慢城第1号楼106号商铺,,,22.624298,114.131409
,肯德基(公明店),深圳,光明区,金辉路11-5号百佳华商场1层,,,22.779241,113.893956
,肯德基(雍景城店),深圳,光明区,民生大道71号(红花山地铁站B2口步行410米),,,22.781535,113.908335
,肯德基(东门町店),深圳,罗湖区,东门永新街南塘商业广场C区01号A003号,,,22.544042,114.118512
,肯德基(金海华府店),深圳,宝安区,西乡街道金海华府一楼A116号商铺,,,22.582928,113.895698
,肯德基(新白马店),深圳,罗湖区,东门街道人民北路一横街5号新白马批发市场中心城一楼,,,22.54616,114.120129
,肯德基(良益店),深圳,南山区,良益大厦,,,22.517225,113.917874
,肯德基(莲花广场店),深圳,南山区,南山大道3186号南头城莲花广场F1层,,,22.548049,113.924699
,肯德基(荔湾店),深圳,南山区,兴海大道丽湾商务公寓103号104号铺,,,22.495742,113.891744
,肯德基(坪山益田店),深圳,坪山区,坪山新区深圳坪山益田假日世界L1-15号,,,22.693024,114.339332
,肯德基(松岗店),深圳,宝安区,松岗镇107国道松岗段293号松岗佳华商场首层,,,22.768145,113.847284
,肯德基(平吉上苑店),深圳,龙岗区,平湖街道平吉上苑二期1栋111号部分112号部分,,,22.669311,114.122059
,肯德基(联投东方店),深圳,宝安区,东方大道36号东方新天地L1层L111-114,,,22.76023,113.859215
,肯德基(创新店),深圳,宝安区,沙井镇创新路与中心路交汇处天虹商场首层,,,22.720598,113.829192
,肯德基(星海名城店),深圳,南山区,前海路3101振业·星海商业广场F1层,,,22.540631,113.913496
,肯德基(和平店),深圳,宝安区,福永街道永和路18-19号A栋一层二层,,,22.688096,113.79257
,肯德基(四海公寓店),深圳,南山区,蛇口街道四海公寓一楼肯德基,,,22.49439,113.931342
,肯德基(南油地铁站店),深圳,南山区,粤海街道地铁九号线南油站一单元NY09NY10,,,22.511826,113.925927
,肯德基(宝安大仟里店),深圳,宝安区,西乡街道码头路新湖路海城路合围处宝安大仟里购物中心负一层B138-139,,,22.571462,113.873235
,肯德基(环球数码大厦K咖啡小馆),深圳,南山区,粤海街道麻岭社区高新中三道9号,,,22.543598,113.936528
,肯德基(观澜富士康店)(暂停营业),深圳,龙华区,观光路1412号富士康科技集团观澜科技园C21栋商业街1楼3号铺,,,22.737342,114.011451
,肯德基(固戍一路店),深圳,宝安区,西乡街道固戍一路426号(谢碧云石街综合楼),,,22.593085,113.845764
,肯德基(华盛珑悦店),深圳,龙华区,华盛珑悦,,,22.64888,114.031159
,肯德基(龙岗万达店),深圳,龙岗区,平湖街道禾花社区华南二道1号深圳龙岗万达广场3F层3030,,,22.674056,114.130785
,肯德基(龙园大观店),深圳,龙岗区,龙岗街道龙岗社区福宁路155号龙园大观花园一期1栋商业113-114号部分商铺,,,22.740929,114.267752
,肯德基(大侠谷店),深圳,盐田区,大梅沙东部华侨城大侠谷索道下异型台,,,22.613054,114.304045
,肯德基(南山华泰餐厅),深圳,南山区,建工村8号隆尚Minitown商业广场商铺B栋101号,,,22.561971,113.923336
,肯德基(奥林华府店),深圳,龙岗区,黄阁中路华讯商厦萃华教育城一楼-奥林华府肯德基,,,22.702699,114.219267
,肯德基(固戍地铁站店),深圳,宝安区,新天地购物广场正门旁(固戍地铁站F口步行160米),,,22.600073,113.84672
,肯德基(嘉信蓝海华府店),深圳,盐田区,嘉信蓝海华府裙楼1层,,,22.546286,114.232284
,肯德基(源政店),深圳,南山区,朗山路和科技北三路交汇处源政创业大厦一层,,,22.556139,113.942105
,肯德基(新沙店),深圳,宝安区,西环路2105号新沙天虹购物中心一楼,,,22.730198,113.800368
,肯德基(龙盛新天地店),深圳,龙岗区,宝龙街道中信龙盛广场1栋1层,,,22.722214,114.296531
,肯德基(光明一号店),深圳,光明区,光明高新西区科发路西侧十七号路南侧盛迪嘉光明壹号花园一期8号楼半地下72-2、73号,,,22.736669,113.9298
,肯德基(中山大学深圳校区店),深圳,光明区,新湖街道公常路66号中山大学西园学生宿舍4栋103房,,,22.798704,113.944396
,肯德基(平湖天虹店),深圳,龙岗区,平湖街道禾花社区富安大道8号海源城国际金融中心平湖天虹商场1011号铺位,,,22.681774,114.125467
,肯德基(融湖中心店),深圳,龙岗区,平龙路与平吉大道交汇处平湖融湖中心三期A、B座一层15号、二层15号商铺,,,22.691919,114.120353
,肯德基(沙井店),深圳,宝安区,沙井镇新沙路276号沙井百佳华商场首层,,,22.728048,113.825112
,肯德基(凤凰天誉店),深圳,宝安区,西乡街道凤凰天誉华府113-114-115商铺,,,22.593345,113.880357
,肯德基(旭生大厦餐厅),深圳,宝安区,西乡街道银田西发工业区B区6栋综合楼110-111-112商铺,,,22.58317,113.864048
,肯德基(坪地店),深圳,龙岗区,坪地坪洲百货大厦1层,,,22.76884,114.307024
,肯德基(高时九龙山餐厅),深圳,龙华区,福城街道福民社区狮径路9号核电工业园二栋一层102号商铺,,,22.713671,114.027563
,肯德基(后瑞店),深圳,宝安区,航城街道后瑞社区新瑞路1号102号商铺,,,22.627339,113.836806
,肯德基(新地中央店),深圳,光明区,光明街道光明社区新地中央办公楼01-002,,,22.761015,113.943229
,肯德基(龙坪天虹店),深圳,坪山区,龙坪天虹商场1层(新和地铁站C口步行470米),,,22.70366,114.339938
,肯德基(喜港城店),深圳,宝安区,松岗街道水围路2号东方水围鸿盛花园1层,,,22.764425,113.843075
,肯德基(罗湖商务中心餐厅),深圳,罗湖区,深南东路罗湖商务中心裙楼1楼西侧1-2单元,,,22.544677,114.125981
,肯德基(龙岗儿童公园餐厅),深圳,罗湖区,龙岗儿童公园1-101号商铺,,,22.558157,114.123556
,肯德基(虹桥公园店),深圳,光明区,光侨路与茶林路交叉口东北180米,,,22.746975,113.950475
,肯德基(樟树布店),深圳,龙岗区,南湾街道樟树布社区樟富北路一号一楼910 11号商铺,,,22.605975,114.155075
,肯德基(新大梅沙店),深圳,盐田区,梅沙街道大梅沙社区盐梅路100号希尔顿欢朋酒店主楼104,,,22.593659,114.306767
,肯德基(深圳湾公园站店),深圳,南山区,望海路与深圳湾滨海绿道交叉口东160米,,,22.486068,113.945769
,肯德基(卓越前海店),深圳,南山区,梦海大道5033号卓悦INTOWNL2-20a及L2-20b,,,22.529019,113.899332
,肯德基(中兴人才公寓),深圳,南山区,西丽街道中兴人才公寓商业街1期二栋111肯德基,,,22.573198,113.938486
,肯德基(水榭春天店),深圳,龙华区,民治街道人民南路与民塘路交汇处莱蒙水榭春天三期商业首层,,,22.629082,114.025624
,肯德基(蔚蓝海岸店),深圳,南山区,后海大道蔚蓝海岸四期商住楼首层KFC,,,22.507657,113.932748
,肯德基(甘坑小镇店),深圳,龙岗区,甘李路2号,,,22.655338,114.105232
,肯德基(梦工场店),深圳,南山区,南山街道桂湾社区梦海大道5188号前海深港青年梦工场北区16栋商铺,,,22.532417,113.904369
,肯德基(玉律店),深圳,光明区,光明新区公明街道办玉律社区德兴路2号东江工业园,,,22.717924,113.90059
,肯德基(星河时代店),深圳,龙岗区,黄阁路与深惠路交汇处星河时代COCO PARK 2楼L2C-012号商铺,,,22.691461,114.22943
,肯德基(安居鸣鹿苑店),深圳,光明区,安居鸣鹿苑北区1016-1017房屋,,,22.724175,113.929125
,肯德基(锦鲤大厦店),深圳,龙华区,观湖街道宝观城锦鲤大厦1栋1A一层1-05号,,,22.702359,114.04899
,肯德基(福城万达店),深圳,宝安区,万达广场B馆7号门旁,,,22.570661,113.892437
,肯德基(创城·ccone店),深圳,龙岗区,坪地街道黄竹北路9号,,,22.764476,114.303677
,肯德基(北站壹号餐厅),深圳,龙华区,民治街道民塘路与白松路交汇处华侨城创想大厦A128A129A130号铺位,,,22.616785,114.028419
,肯德基(兴万达店),深圳,龙华区,观澜大道兴万达商场首层,,,22.719055,114.058691
,肯德基(塘头店),深圳,宝安区,石岩街道塘头大道东海百货一二层,,,22.664664,113.916982
,肯德基(田心村餐厅),深圳,宝安区,石岩田心桃苑居一层01号商铺,,,22.686418,113.93683
,肯德基(海怡湾店),深圳,南山区,蛇口街道深圳湾社区岸湾六街6号鸿威海怡湾湾畔花园B-108,,,22.489796,113.94213
,肯德基(同惠路店),深圳,光明区,凤凰街道塘尾社区同业路与同惠路交汇处恒泰裕大厦2栋一层,,,22.73435,113.923312
,肯德基(花半里店),深圳,龙华区,龙华街道清华东路与大和路交界处花半里清湖花园13栋C15C16C17,,,22.672416,114.048943
,肯德基(上合花园店),深圳,宝安区,新安街道公园路上合花园商业裙楼L1-17、L2-48商铺,,,22.57754,113.903048
,肯德基(华兴路DT店),深圳,龙华区,大浪街道华兴路同富裕工业园8栋8124号,,,22.678654,113.994763
,肯德基(汇珑花园店),深圳,龙岗区,坂田街道信义君御山汇珑花园01-03号商铺,,,22.634317,114.072469
,肯德基(沙井万丰海岸城店),深圳,宝安区,新桥街道万丰中路万丰海岸城瑧园B1层E013-1号,,,22.713789,113.821576
,肯德基(大磡商业街店),深圳,南山区,西丽街道大磡商业街68号104-105号商铺,,,22.619368,113.974678
,肯德基(海景大厦店),深圳,南山区,招商街道赤湾四路36号海景大厦103-104号商铺,,,22.478644,113.888118
,肯德基(梧桐山河驿站KCOFFEE TRUCK),深圳,罗湖区,望桐新路3号,,,22.590898,114.186492
,肯德基(金水湾店),深圳,盐田区,北山道与盐田路交汇处以西金水湾御园裙楼P34P35号铺,,,22.5911,114.257195
,肯德基(雍和园店),深圳,宝安区,西乡街道庄边社区雍和园1栋A7,,,22.587042,113.88655
,肯德基(坪山天虹店),深圳,坪山区,中山大道与锦龙大道交会处东城国际坪山天虹商场一层1201号铺位,,,22.679122,114.329197
,肯德基(新桥佳华领创店),深圳,宝安区,新桥街道沙企社区沙井中心路百佳华·佳漾汇(新桥店)2F层L2018,,,22.733982,113.828951
,肯德基(英荟城店),深圳,光明区,凤凰街道甲子塘社区凤凰英荟城3栋A座111,,,22.728361,113.930896
,肯德基(泰逸大厦店),深圳,宝安区,海城路235号泰逸大厦一层A1号商铺,,,22.565051,113.868299
,肯德基(松岗满京华店),深圳,宝安区,松岗街道沙浦社区沙浦艺展四路6号艺术小镇2号楼T1-131-132-136,,,22.783404,113.835099
